date,level,direction,entry,tp,sl,bar_idx,session,day_of_week,hour,level_price,year,month,outcome,exit_price,exit_time,pnl_pts,pnl_usd,bars_held,max_favorable_excursion,max_adverse_excursion,breakeven_hit,trailing_active,contracts
2023-07-17 03:15:00-04:00,LPL,LONG,1955.3,1975.3,1930.3,46955,London,Monday,3,1955.3,2023,7,WIN,1971.0,2023-07-18 07:15:00-04:00,15.700000000000045,314.0000000000009,108,20.700000000000045,6.2000000000000455,False,True,2
2023-07-17 04:00:00-04:00,LPH,SHORT,1960.4,1940.4,1985.4,46958,London,Monday,4,1960.4,2023,7,LOSS,1985.4,2023-07-18 10:15:00-04:00,-25.0,-500.0,117,11.300000000000182,26.09999999999991,False,False,2
2023-07-17 05:00:00-04:00,PML,LONG,1958.5,1978.5,1933.5,46962,London,Monday,5,1958.5,2023,7,WIN,1978.5,2023-07-18 10:00:00-04:00,20.0,400.0,112,25.0,9.400000000000091,False,True,2
2023-07-18 03:30:00-04:00,LPL,LONG,1961.2,1981.2,1936.2,47048,London,Tuesday,3,1961.2,2023,7,WIN,1978.5,2023-07-18 10:00:00-04:00,17.299999999999955,345.9999999999991,26,22.299999999999955,0.0,False,True,2
2023-07-18 04:45:00-04:00,PML,LONG,1964.2,1984.2,1939.2,47053,London,Tuesday,4,1964.2,2023,7,WIN,1981.5,2023-07-18 10:15:00-04:00,17.299999999999955,345.9999999999991,22,22.299999999999955,0.0,False,True,2
2023-07-20 03:15:00-04:00,LPH,SHORT,1988.0,1968.0,2013.0,47231,London,Thursday,3,1988.0,2023,7,WIN,1972.7,2023-07-20 13:30:00-04:00,15.299999999999955,305.9999999999991,41,20.299999999999955,0.0,False,True,2
2023-07-20 04:45:00-04:00,PMH,SHORT,1986.3,1966.3,2011.3,47237,London,Thursday,4,1986.3,2023,7,WIN,1968.1,2023-07-21 07:45:00-04:00,18.200000000000045,364.0000000000009,104,23.200000000000045,0.0,False,True,2
2023-07-25 03:15:00-04:00,LPL,LONG,1961.7,1981.7,1936.7,47507,London,Tuesday,3,1961.7,2023,7,WIN,1977.4,2023-07-26 23:45:00-04:00,15.700000000000045,314.0000000000009,170,20.700000000000045,9.299999999999955,False,True,2
2023-07-25 09:45:00-04:00,PML,LONG,1954.3,1974.3,1929.3,47533,NY,Tuesday,9,1954.3,2023,7,WIN,1970.6,2023-07-26 09:00:00-04:00,16.299999999999955,325.9999999999991,89,21.299999999999955,1.8999999999998636,False,True,2
2023-07-26 03:30:00-04:00,LPH,SHORT,1972.3,1952.3,1997.3,47600,London,Wednesday,3,1972.3,2023,7,WIN,1948.9,2023-07-27 09:30:00-04:00,23.399999999999864,467.99999999999727,116,28.399999999999864,10.100000000000136,False,True,2
2023-07-26 04:45:00-04:00,PMH,SHORT,1973.6,1953.6,1998.6,47605,London,Wednesday,4,1973.6,2023,7,WIN,1948.9,2023-07-27 09:30:00-04:00,24.699999999999818,493.99999999999636,111,29.699999999999818,8.800000000000182,False,True,2
2023-07-26 12:45:00-04:00,PML,LONG,1968.6,1988.6,1943.6,47637,NY,Wednesday,12,1968.6,2023,7,LOSS,1943.6,2023-07-27 09:45:00-04:00,-25.0,-500.0,80,13.800000000000182,25.899999999999864,False,False,2
2023-07-27 03:15:00-04:00,LPH,SHORT,1979.0,1959.0,2004.0,47691,London,Thursday,3,1979.0,2023,7,WIN,1962.4,2023-07-27 08:45:00-04:00,16.59999999999991,331.9999999999982,22,21.59999999999991,3.2000000000000455,False,True,2
2023-07-27 05:15:00-04:00,PMH,SHORT,1978.4,1958.4,2003.4,47699,London,Thursday,5,1978.4,2023,7,WIN,1962.4,2023-07-27 08:45:00-04:00,16.0,320.0,14,21.0,1.099999999999909,False,True,2
2023-07-28 03:15:00-04:00,LPH,SHORT,1954.5,1934.5,1979.5,47783,London,Friday,3,1954.5,2023,7,WIN,1935.2,2023-08-03 09:30:00-04:00,19.299999999999955,385.9999999999991,119,24.299999999999955,18.59999999999991,False,True,2
2023-07-28 03:15:00-04:00,LPL,LONG,1948.3,1968.3,1923.3,47783,London,Friday,3,1948.3,2023,7,WIN,1968.1,2023-07-31 10:15:00-04:00,19.799999999999955,395.9999999999991,71,24.799999999999955,1.599999999999909,False,True,2
2023-07-28 04:45:00-04:00,PMH,SHORT,1949.0,1929.0,1974.0,47789,London,Friday,4,1949.0,2023,7,WIN,1932.6,2023-08-04 15:30:00-04:00,16.40000000000009,328.0000000000018,122,21.40000000000009,24.09999999999991,False,True,2
2023-08-01 07:00:00-04:00,PMH,SHORT,1957.2,1937.2,1982.2,47865,London,Tuesday,7,1957.2,2023,8,WIN,1935.2,2023-08-03 09:30:00-04:00,22.0,440.0,37,27.0,0.0,False,True,2
2023-08-01 12:00:00-04:00,PML,LONG,1945.0,1965.0,1920.0,47874,NY,Tuesday,12,1945.0,2023,8,LOSS,1920.0,2023-08-09 09:45:00-04:00,-25.0,-500.0,45,6.7999999999999545,25.0,False,False,2
2023-08-02 07:30:00-04:00,PMH,SHORT,1950.6,1930.6,1975.6,47888,London,Wednesday,7,1950.6,2023,8,WIN,1935.2,2023-08-03 09:30:00-04:00,15.399999999999864,307.99999999999727,14,20.399999999999864,0.0,False,True,2
2023-08-03 09:30:00-04:00,PDL,LONG,1933.8,1953.8,1908.8,47902,NY,Thursday,9,1933.8,2023,8,LOSS,1908.8,2023-08-14 21:00:00-04:00,-25.0,-500.0,27,8.799999999999955,27.09999999999991,False,False,2
2023-08-07 09:45:00-04:00,PML,LONG,1933.3,1953.3,1908.3,47915,NY,Monday,9,1933.3,2023,8,LOSS,1908.3,2023-08-14 21:00:00-04:00,-25.0,-500.0,14,0.0,26.59999999999991,False,False,2
2023-08-28 12:30:00-04:00,PDH,SHORT,1917.6,1897.6,1942.6,47941,NY,Monday,12,1917.6,2023,8,LOSS,1942.6,2023-08-29 20:00:00-04:00,-25.0,-500.0,1,0.0,27.700000000000045,False,False,2
2023-09-04 03:15:00-04:00,LPH,SHORT,1954.0,1934.0,1979.0,48238,London,Monday,3,1954.0,2023,9,WIN,1939.0,2023-09-05 09:45:00-04:00,15.0,300.0,99,20.0,0.0,False,True,2
