date,level,direction,entry,tp,sl,bar_idx,session,day_of_week,hour,level_price,year,month,outcome,exit_price,exit_time,pnl_pts,pnl_usd_gross,fees_usd,pnl_usd,bars_held,max_favorable_excursion,max_adverse_excursion,trailing_active,contracts
2022-07-29 04:15:00-04:00,LPL,LONG,12887.25,12937.25,12837.25,73743,London,Friday,4,12887.25,2022,7,LOSS,12837.25,2022-07-29 08:15:00-04:00,-50.0,-400.0,6.0,-406.0,16,21.5,52.25,False,4
2022-07-29 04:45:00-04:00,PML,LONG,12853.75,12903.75,12803.75,73745,London,Friday,4,12853.75,2022,7,LOSS,12803.75,2022-07-29 08:30:00-04:00,-50.0,-400.0,6.0,-406.0,15,44.75,51.5,False,4
2022-07-29 10:00:00-04:00,PMH,SHORT,12908.75,12858.75,12958.75,73766,NY,Friday,10,12908.75,2022,7,WIN,12837.25,2022-07-29 11:00:00-04:00,71.5,572.0,6.0,566.0,4,76.5,21.75,True,4
2022-08-01 03:15:00-04:00,LPH,SHORT,12929.0,12879.0,12979.0,73831,London,Monday,3,12929.0,2022,8,LOSS,12979.0,2022-08-01 07:45:00-04:00,-50.0,-400.0,6.0,-406.0,18,18.0,59.25,False,4
2022-08-01 04:45:00-04:00,PML,LONG,12911.0,12961.0,12861.0,73837,London,Monday,4,12911.0,2022,8,WIN,12957.0,2022-08-01 07:00:00-04:00,46.0,368.0,6.0,362.0,9,51.0,0.0,True,4
2022-08-01 05:15:00-04:00,PMH,SHORT,12937.25,12887.25,12987.25,73839,London,Monday,5,12937.25,2022,8,LOSS,12987.25,2022-08-01 07:45:00-04:00,-50.0,-400.0,6.0,-406.0,10,8.25,51.0,False,4
2022-08-01 13:45:00-04:00,LPL,LONG,12903.25,12953.25,12853.25,73873,NY,Monday,13,12903.25,2022,8,WIN,12948.5,2022-08-01 14:00:00-04:00,45.25,362.0,6.0,356.0,1,50.25,0.0,True,4
2022-08-02 03:15:00-04:00,LPL,LONG,12893.0,12943.0,12843.0,73923,London,Tuesday,3,12893.0,2022,8,LOSS,12843.0,2022-08-02 05:45:00-04:00,-50.0,-400.0,6.0,-406.0,10,0.0,65.5,False,4
2022-08-02 03:15:00-04:00,PDL,LONG,12851.25,12901.25,12801.25,73923,London,Tuesday,3,12851.25,2022,8,WIN,12938.0,2022-08-02 09:30:00-04:00,86.75,694.0,6.0,688.0,25,91.75,35.0,True,4
2022-08-02 04:45:00-04:00,PML,LONG,12847.75,12897.75,12797.75,73929,London,Tuesday,4,12847.75,2022,8,WIN,12938.0,2022-08-02 09:30:00-04:00,90.25,722.0,6.0,716.0,19,95.25,31.5,True,4
2022-08-02 07:00:00-04:00,PMH,SHORT,12881.75,12831.75,12931.75,73938,London,Tuesday,7,12881.75,2022,8,WIN,12834.5,2022-08-02 08:45:00-04:00,47.25,378.0,6.0,372.0,7,52.25,0.0,True,4
2022-08-02 09:30:00-04:00,LPH,SHORT,12919.0,12869.0,12969.0,73948,NY,Tuesday,9,12919.0,2022,8,WIN,12825.0,2022-08-02 10:00:00-04:00,94.0,752.0,6.0,746.0,2,99.0,37.75,True,4
2022-08-03 03:15:00-04:00,LPL,LONG,12920.75,12970.75,12870.75,74015,London,Wednesday,3,12920.75,2022,8,WIN,12983.75,2022-08-03 05:15:00-04:00,63.0,504.0,6.0,498.0,8,68.0,28.25,True,4
2022-08-03 04:45:00-04:00,PMH,SHORT,12942.5,12892.5,12992.5,74021,London,Wednesday,4,12942.5,2022,8,LOSS,12992.5,2022-08-03 05:30:00-04:00,-50.0,-400.0,6.0,-406.0,3,13.75,53.0,False,4
2022-08-03 05:15:00-04:00,LPH,SHORT,12954.5,12904.5,13004.5,74023,London,Wednesday,5,12954.5,2022,8,LOSS,13004.5,2022-08-03 08:15:00-04:00,-50.0,-400.0,6.0,-406.0,12,0.0,62.0,False,4
2022-08-03 09:45:00-04:00,PDH,SHORT,13097.0,13047.0,13147.0,74041,NY,Wednesday,9,13097.0,2022,8,LOSS,13147.0,2022-08-03 10:00:00-04:00,-50.0,-400.0,6.0,-406.0,1,12.75,76.25,False,4
2022-08-04 03:15:00-04:00,LPH,SHORT,13251.0,13201.0,13301.0,74107,London,Thursday,3,13251.0,2022,8,LOSS,13301.0,2022-08-04 06:00:00-04:00,-50.0,-400.0,6.0,-406.0,11,6.5,75.5,False,4
2022-08-04 04:45:00-04:00,PML,LONG,13251.0,13301.0,13201.0,74113,London,Thursday,4,13251.0,2022,8,WIN,13321.5,2022-08-04 06:00:00-04:00,70.5,564.0,6.0,558.0,5,75.5,6.5,True,4
2022-08-04 05:15:00-04:00,PMH,SHORT,13288.75,13238.75,13338.75,74115,London,Thursday,5,13288.75,2022,8,LOSS,13338.75,2022-08-04 06:30:00-04:00,-50.0,-400.0,6.0,-406.0,5,18.25,67.25,False,4
2022-08-04 06:00:00-04:00,PDH,SHORT,13310.5,13260.5,13360.5,74118,London,Thursday,6,13310.5,2022,8,WIN,13250.0,2022-08-04 09:30:00-04:00,60.5,484.0,6.0,478.0,14,65.5,45.5,True,4
2022-08-04 10:15:00-04:00,LPL,LONG,13233.0,13283.0,13183.0,74135,NY,Thursday,10,13233.0,2022,8,WIN,13286.5,2022-08-04 11:45:00-04:00,53.5,428.0,6.0,422.0,6,58.5,48.5,True,4
2022-08-05 03:45:00-04:00,LPL,LONG,13342.75,13392.75,13292.75,74201,London,Friday,3,13342.75,2022,8,LOSS,13292.75,2022-08-05 07:15:00-04:00,-50.0,-400.0,6.0,-406.0,14,16.75,52.25,False,4
2022-08-05 04:45:00-04:00,PML,LONG,13313.0,13363.0,13263.0,74205,London,Friday,4,13313.0,2022,8,LOSS,13263.0,2022-08-05 08:30:00-04:00,-50.0,-400.0,6.0,-406.0,15,38.0,133.0,False,4
2022-08-05 05:15:00-04:00,PMH,SHORT,13338.25,13288.25,13388.25,74207,London,Friday,5,13338.25,2022,8,WIN,13185.0,2022-08-05 08:30:00-04:00,153.25,1226.0,6.0,1220.0,13,158.25,12.75,True,4
2022-08-05 11:00:00-04:00,PDL,LONG,13184.5,13234.5,13134.5,74230,NY,Friday,11,13184.5,2022,8,LOSS,13134.5,2022-08-05 11:15:00-04:00,-50.0,-400.0,6.0,-406.0,1,0.0,94.0,False,4
2022-08-08 03:15:00-04:00,PDH,SHORT,13289.75,13239.75,13339.75,74291,London,Monday,3,13289.75,2022,8,LOSS,13339.75,2022-08-08 08:15:00-04:00,-50.0,-400.0,6.0,-406.0,20,25.75,51.0,False,4
2022-08-08 04:45:00-04:00,PMH,SHORT,13296.0,13246.0,13346.0,74297,London,Monday,4,13296.0,2022,8,LOSS,13346.0,2022-08-08 08:45:00-04:00,-50.0,-400.0,6.0,-406.0,16,32.0,53.0,False,4
2022-08-08 05:00:00-04:00,PML,LONG,13271.75,13321.75,13221.75,74298,London,Monday,5,13271.75,2022,8,WIN,13319.0,2022-08-08 06:45:00-04:00,47.25,378.0,6.0,372.0,7,52.25,7.75,True,4
2022-08-08 11:30:00-04:00,LPL,LONG,13213.25,13263.25,13163.25,74324,NY,Monday,11,13213.25,2022,8,LOSS,13163.25,2022-08-08 12:15:00-04:00,-50.0,-400.0,6.0,-406.0,3,48.25,54.0,False,4
2022-08-08 12:15:00-04:00,PDL,LONG,13168.0,13218.0,13118.0,74327,NY,Monday,12,13168.0,2022,8,WIN,13220.75,2022-08-08 13:00:00-04:00,52.75,422.0,6.0,416.0,3,57.75,10.5,True,4
2022-08-09 03:15:00-04:00,LPL,LONG,13185.5,13235.5,13135.5,74383,London,Tuesday,3,13185.5,2022,8,LOSS,13135.5,2022-08-09 06:00:00-04:00,-50.0,-400.0,6.0,-406.0,11,18.5,56.75,False,4
2022-08-09 05:00:00-04:00,PMH,SHORT,13204.0,13154.0,13254.0,74390,London,Tuesday,5,13204.0,2022,8,WIN,13133.75,2022-08-09 06:00:00-04:00,70.25,562.0,6.0,556.0,4,75.25,0.0,True,4
2022-08-09 05:15:00-04:00,PML,LONG,13178.75,13228.75,13128.75,74391,London,Tuesday,5,13178.75,2022,8,LOSS,13128.75,2022-08-09 06:00:00-04:00,-50.0,-400.0,6.0,-406.0,3,6.0,50.0,False,4
2022-08-09 06:15:00-04:00,PDL,LONG,13120.5,13170.5,13070.5,74395,London,Tuesday,6,13120.5,2022,8,LOSS,13070.5,2022-08-09 09:30:00-04:00,-50.0,-400.0,6.0,-406.0,13,13.0,83.5,False,4
2022-08-10 03:30:00-04:00,LPH,SHORT,13026.5,12976.5,13076.5,74476,London,Wednesday,3,13026.5,2022,8,LOSS,13076.5,2022-08-10 04:30:00-04:00,-50.0,-400.0,6.0,-406.0,4,11.25,68.25,False,4
2022-08-10 04:45:00-04:00,PMH,SHORT,13094.75,13044.75,13144.75,74481,London,Wednesday,4,13094.75,2022,8,WIN,13039.25,2022-08-10 08:15:00-04:00,55.5,444.0,6.0,438.0,14,60.5,52.0,True,4
2022-08-10 05:45:00-04:00,PML,LONG,13061.75,13111.75,13011.75,74485,London,Wednesday,5,13061.75,2022,8,WIN,13141.75,2022-08-10 08:15:00-04:00,80.0,640.0,6.0,634.0,10,85.0,27.5,True,4
2022-08-11 04:00:00-04:00,LPL,LONG,13423.5,13473.5,13373.5,74570,London,Thursday,4,13423.5,2022,8,WIN,13481.25,2022-08-11 08:15:00-04:00,57.75,462.0,6.0,456.0,17,62.75,36.75,True,4
2022-08-11 04:45:00-04:00,PML,LONG,13386.75,13436.75,13336.75,74573,London,Thursday,4,13386.75,2022,8,WIN,13436.5,2022-08-11 05:30:00-04:00,49.75,398.0,6.0,392.0,3,54.75,0.0,True,4
2022-08-11 05:15:00-04:00,PMH,SHORT,13424.25,13374.25,13474.25,74575,London,Thursday,5,13424.25,2022,8,LOSS,13474.25,2022-08-11 08:15:00-04:00,-50.0,-400.0,6.0,-406.0,12,20.0,62.0,False,4
2022-08-12 03:15:00-04:00,LPH,SHORT,13365.5,13315.5,13415.5,74659,London,Friday,3,13365.5,2022,8,LOSS,13415.5,2022-08-12 09:00:00-04:00,-50.0,-400.0,6.0,-406.0,23,23.0,52.0,False,4
2022-08-12 03:15:00-04:00,LPL,LONG,13338.25,13388.25,13288.25,74659,London,Friday,3,13338.25,2022,8,WIN,13385.0,2022-08-12 03:30:00-04:00,46.75,374.0,6.0,368.0,1,51.75,0.0,True,4
2022-08-12 04:45:00-04:00,PMH,SHORT,13408.0,13358.0,13458.0,74665,London,Friday,4,13408.0,2022,8,WIN,13348.5,2022-08-12 07:00:00-04:00,59.5,476.0,6.0,470.0,9,64.5,0.0,True,4
2022-08-12 05:00:00-04:00,PML,LONG,13379.0,13429.0,13329.0,74666,London,Friday,5,13379.0,2022,8,WIN,13427.25,2022-08-12 09:30:00-04:00,48.25,386.0,6.0,380.0,18,53.25,36.5,True,4
2022-08-12 15:30:00-04:00,PDH,SHORT,13575.75,13525.75,13625.75,74708,NY,Friday,15,13575.75,2022,8,WIN,13524.75,2022-08-15 03:00:00-04:00,51.0,408.0,6.0,402.0,42,56.0,7.25,True,4
2022-08-15 03:15:00-04:00,LPL,LONG,13535.75,13585.75,13485.75,74751,London,Monday,3,13535.75,2022,8,WIN,13601.5,2022-08-15 09:30:00-04:00,65.75,526.0,6.0,520.0,25,70.75,40.0,True,4
2022-08-15 05:00:00-04:00,PML,LONG,13513.0,13563.0,13463.0,74758,London,Monday,5,13513.0,2022,8,WIN,13601.5,2022-08-15 09:30:00-04:00,88.5,708.0,6.0,702.0,18,93.5,17.25,True,4
