date,level,direction,entry,tp,sl,bar_idx,session,day_of_week,hour,level_price,year,month,outcome,exit_price,exit_time,pnl_pts,pnl_usd_gross,fees_usd,pnl_usd,bars_held,max_favorable_excursion,max_adverse_excursion,trailing_active,contracts
2023-08-23 03:30:00-04:00,LPH,SHORT,1.0925,1.0895000000000001,1.095,109943,London,Wednesday,3,1.0925,2023,8,WIN,1.0836,2023-08-23 03:45:00-04:00,0.00890000000000013,1112.5000000000161,3.5,1109.0000000000161,1,0.009400000000000075,0.0,True,1
2023-08-23 03:30:00-04:00,LPL,LONG,1.0865,1.0895,1.084,109943,London,Wednesday,3,1.0865,2023,8,LOSS,1.084,2023-08-23 03:45:00-04:00,-0.0024999999999999467,-312.49999999999335,3.5,-315.99999999999335,1,0.0020999999999999908,0.0034000000000000696,False,1
2023-08-23 04:45:00-04:00,PML,LONG,1.0829,1.0858999999999999,1.0804,109948,London,Wednesday,4,1.0829,2023,8,WIN,1.08715,2023-08-23 05:15:00-04:00,0.004250000000000087,531.2500000000109,3.5,527.7500000000109,2,0.004750000000000032,0.0005500000000000504,True,1
2023-08-23 06:30:00-04:00,PMH,SHORT,1.0974,1.0944,1.0998999999999999,109955,London,Wednesday,6,1.0974,2023,8,WIN,1.08245,2023-08-23 06:45:00-04:00,0.014950000000000019,1868.7500000000023,3.5,1865.2500000000023,1,0.015449999999999964,0.0,True,1
2023-08-24 03:15:00-04:00,LPL,LONG,1.0868,1.0897999999999999,1.0843,110034,London,Thursday,3,1.0868,2023,8,WIN,1.0917000000000001,2023-08-24 04:00:00-04:00,0.0049000000000001265,612.5000000000158,3.5,609.0000000000158,3,0.005400000000000071,0.00045000000000006146,True,1
2023-08-24 05:00:00-04:00,PML,LONG,1.08675,1.08975,1.0842500000000002,110041,London,Thursday,5,1.08675,2023,8,WIN,1.0909,2023-08-24 05:30:00-04:00,0.004149999999999876,518.7499999999845,3.5,515.2499999999845,2,0.004649999999999821,0.0008500000000000174,True,1
2023-08-24 05:30:00-04:00,PMH,SHORT,1.09175,1.08875,1.09425,110043,London,Thursday,5,1.09175,2023,8,WIN,1.0864,2023-08-24 05:45:00-04:00,0.005349999999999966,668.7499999999957,3.5,665.2499999999957,1,0.005849999999999911,0.0,True,1
2023-08-25 03:15:00-04:00,LPL,LONG,1.0789,1.0818999999999999,1.0764,110126,London,Friday,3,1.0789,2023,8,WIN,1.08975,2023-08-25 03:30:00-04:00,0.010850000000000026,1356.2500000000032,3.5,1352.7500000000032,1,0.011349999999999971,0.0,True,1
2023-08-25 05:00:00-04:00,PMH,SHORT,1.085,1.082,1.0875,110133,London,Friday,5,1.085,2023,8,WIN,1.0804,2023-08-25 05:15:00-04:00,0.0045999999999999375,574.9999999999922,3.5,571.4999999999922,1,0.005099999999999882,0.0,True,1
2023-08-25 10:30:00-04:00,PML,LONG,1.0789,1.0818999999999999,1.0764,110155,NY,Friday,10,1.0789,2023,8,WIN,1.08335,2023-08-25 10:45:00-04:00,0.004450000000000065,556.2500000000081,3.5,552.7500000000081,1,0.00495000000000001,0.0012499999999999734,True,1
2023-08-28 03:45:00-04:00,LPL,LONG,1.0816,1.0845999999999998,1.0791,110220,London,Monday,3,1.0816,2023,8,WIN,1.08555,2023-08-28 05:00:00-04:00,0.00395000000000012,493.750000000015,3.5,490.250000000015,5,0.004450000000000065,0.0005999999999999339,True,1
2023-08-28 04:45:00-04:00,PMH,SHORT,1.08185,1.07885,1.08435,110224,London,Monday,4,1.08185,2023,8,LOSS,1.08435,2023-08-28 05:00:00-04:00,-0.0024999999999999467,-312.49999999999335,3.5,-315.99999999999335,1,0.0006999999999999229,0.0041999999999999815,False,1
2023-08-28 04:45:00-04:00,PML,LONG,1.081,1.0839999999999999,1.0785,110224,London,Monday,4,1.081,2023,8,WIN,1.08555,2023-08-28 05:00:00-04:00,0.004550000000000054,568.7500000000067,3.5,565.2500000000067,1,0.005049999999999999,0.0,True,1
2023-08-29 03:30:00-04:00,LPH,SHORT,1.089,1.086,1.0915,110311,London,Tuesday,3,1.089,2023,8,WIN,1.0831,2023-08-29 03:45:00-04:00,0.005900000000000016,737.500000000002,3.5,734.000000000002,1,0.006399999999999961,0.0,True,1
2023-08-29 04:00:00-04:00,LPL,LONG,1.08185,1.0848499999999999,1.07935,110313,London,Tuesday,4,1.08185,2023,8,WIN,1.0863,2023-08-29 04:15:00-04:00,0.004450000000000065,556.2500000000081,3.5,552.7500000000081,1,0.00495000000000001,0.0,True,1
2023-08-29 04:45:00-04:00,PMH,SHORT,1.08735,1.0843500000000001,1.08985,110316,London,Tuesday,4,1.08735,2023,8,WIN,1.08205,2023-08-29 05:00:00-04:00,0.005300000000000082,662.5000000000103,3.5,659.0000000000103,1,0.005800000000000027,0.0,True,1
2023-08-29 05:15:00-04:00,PML,LONG,1.08155,1.08455,1.07905,110318,London,Tuesday,5,1.08155,2023,8,WIN,1.08695,2023-08-29 05:45:00-04:00,0.005400000000000071,675.000000000009,3.5,671.500000000009,2,0.005900000000000016,0.0,True,1
2023-08-30 03:15:00-04:00,LPL,LONG,1.08655,1.0895499999999998,1.08405,110402,London,Wednesday,3,1.08655,2023,8,WIN,1.09195,2023-08-30 03:30:00-04:00,0.005400000000000071,675.000000000009,3.5,671.500000000009,1,0.005900000000000016,0.0,True,1
2023-08-30 04:45:00-04:00,PMH,SHORT,1.09235,1.08935,1.0948499999999999,110408,London,Wednesday,4,1.09235,2023,8,WIN,1.0880999999999998,2023-08-30 05:00:00-04:00,0.004250000000000087,531.2500000000109,3.5,527.7500000000109,1,0.004750000000000032,0.0014500000000001734,True,1
2023-08-31 04:15:00-04:00,LPH,SHORT,1.0978,1.0948000000000002,1.1003,110498,London,Thursday,4,1.0978,2023,8,WIN,1.0889499999999999,2023-08-31 04:45:00-04:00,0.008850000000000247,1106.250000000031,3.5,1102.750000000031,2,0.009350000000000191,0.0020000000000000018,True,1
2023-08-31 04:45:00-04:00,PML,LONG,1.08845,1.0914499999999998,1.08595,110500,London,Thursday,4,1.08845,2023,8,WIN,1.09275,2023-08-31 05:00:00-04:00,0.0043000000000001926,537.5000000000241,3.5,534.0000000000241,1,0.0048000000000001375,0.0012499999999999734,True,1
2023-09-01 05:00:00-04:00,PML,LONG,1.08535,1.08835,1.08285,110593,London,Friday,5,1.08535,2023,9,WIN,1.0905,2023-09-01 05:30:00-04:00,0.005149999999999988,643.7499999999985,3.5,640.2499999999985,2,0.005649999999999933,0.0,True,1
2023-09-01 05:30:00-04:00,PMH,SHORT,1.091,1.088,1.0935,110595,London,Friday,5,1.091,2023,9,WIN,1.0859999999999999,2023-09-01 05:45:00-04:00,0.0050000000000001155,625.0000000000144,3.5,621.5000000000144,1,0.00550000000000006,0.0,True,1
2023-09-04 04:45:00-04:00,PML,LONG,1.0798,1.0828,1.0773000000000001,110684,London,Monday,4,1.0798,2023,9,WIN,1.085,2023-09-04 05:15:00-04:00,0.005199999999999871,649.999999999984,3.5,646.499999999984,2,0.005699999999999816,0.0,True,1
2023-09-04 05:15:00-04:00,PMH,SHORT,1.0855,1.0825,1.0879999999999999,110686,London,Monday,5,1.0855,2023,9,WIN,1.0808,2023-09-04 05:30:00-04:00,0.0046999999999999265,587.4999999999908,3.5,583.9999999999908,1,0.005199999999999871,0.0,True,1
2023-09-05 03:15:00-04:00,LPL,LONG,1.07645,1.0794499999999998,1.07395,110770,London,Tuesday,3,1.07645,2023,9,WIN,1.08145,2023-09-05 03:30:00-04:00,0.0050000000000001155,625.0000000000144,3.5,621.5000000000144,1,0.00550000000000006,0.0,True,1
2023-09-05 03:45:00-04:00,LPH,SHORT,1.08935,1.0863500000000001,1.09185,110772,London,Tuesday,3,1.08935,2023,9,WIN,1.07625,2023-09-05 04:00:00-04:00,0.013100000000000112,1637.5000000000139,3.5,1634.0000000000139,1,0.013600000000000056,0.0,True,1
2023-09-05 04:45:00-04:00,PMH,SHORT,1.08065,1.0776500000000002,1.08315,110776,London,Tuesday,4,1.08065,2023,9,WIN,1.07585,2023-09-05 05:00:00-04:00,0.0048000000000001375,600.0000000000172,3.5,596.5000000000172,1,0.005300000000000082,0.00019999999999997797,True,1
2023-09-05 05:30:00-04:00,PML,LONG,1.0749,1.0778999999999999,1.0724,110779,London,Tuesday,5,1.0749,2023,9,WIN,1.0802,2023-09-05 05:45:00-04:00,0.005300000000000082,662.5000000000103,3.5,659.0000000000103,1,0.005800000000000027,0.0,True,1
2023-09-06 03:15:00-04:00,LPL,LONG,1.07335,1.07635,1.07085,110862,London,Wednesday,3,1.07335,2023,9,WIN,1.0842500000000002,2023-09-06 03:30:00-04:00,0.010900000000000132,1362.5000000000164,3.5,1359.0000000000164,1,0.011400000000000077,0.0,True,1
2023-09-06 03:30:00-04:00,LPH,SHORT,1.0847,1.0817,1.0872,110863,London,Wednesday,3,1.0847,2023,9,WIN,1.0737999999999999,2023-09-06 03:45:00-04:00,0.010900000000000132,1362.5000000000164,3.5,1359.0000000000164,1,0.011400000000000077,0.0,True,1
2023-09-06 04:45:00-04:00,PMH,SHORT,1.0789,1.0759,1.0814,110868,London,Wednesday,4,1.0789,2023,9,WIN,1.0741,2023-09-06 05:00:00-04:00,0.0047999999999999154,599.9999999999894,3.5,596.4999999999894,1,0.00529999999999986,0.0,True,1
2023-09-06 05:15:00-04:00,PML,LONG,1.07315,1.07615,1.07065,110870,London,Wednesday,5,1.07315,2023,9,WIN,1.0777,2023-09-06 05:30:00-04:00,0.004550000000000054,568.7500000000067,3.5,565.2500000000067,1,0.005049999999999999,5.0000000000105516e-05,True,1
2023-09-07 04:45:00-04:00,PMH,SHORT,1.07665,1.0736500000000002,1.07915,110960,London,Thursday,4,1.07665,2023,9,WIN,1.0718999999999999,2023-09-07 05:00:00-04:00,0.004750000000000254,593.7500000000317,3.5,590.2500000000317,1,0.005250000000000199,4.999999999988347e-05,True,1
2023-09-07 05:00:00-04:00,PML,LONG,1.07135,1.07435,1.06885,110961,London,Thursday,5,1.07135,2023,9,WIN,1.0764,2023-09-07 05:15:00-04:00,0.005049999999999999,631.2499999999999,3.5,627.7499999999999,1,0.005549999999999944,0.0,True,1
2023-09-08 03:15:00-04:00,LPL,LONG,1.07165,1.0746499999999999,1.06915,111046,London,Friday,3,1.07165,2023,9,WIN,1.07595,2023-09-08 03:30:00-04:00,0.0042999999999999705,537.4999999999964,3.5,533.9999999999964,1,0.0047999999999999154,0.00039999999999995595,True,1
2023-09-08 04:45:00-04:00,PMH,SHORT,1.07675,1.0737500000000002,1.07925,111052,London,Friday,4,1.07675,2023,9,WIN,1.0712,2023-09-08 05:00:00-04:00,0.005550000000000166,693.7500000000207,3.5,690.2500000000207,1,0.006050000000000111,0.0,True,1
2023-09-08 05:00:00-04:00,PML,LONG,1.0707,1.0736999999999999,1.0682,111053,London,Friday,5,1.0707,2023,9,WIN,1.07525,2023-09-08 05:15:00-04:00,0.004550000000000054,568.7500000000067,3.5,565.2500000000067,1,0.005049999999999999,0.00019999999999997797,True,1
2023-09-11 03:15:00-04:00,LPH,SHORT,1.0789,1.0759,1.0814,111138,London,Monday,3,1.0789,2023,9,WIN,1.07355,2023-09-11 03:30:00-04:00,0.005349999999999966,668.7499999999957,3.5,665.2499999999957,1,0.005849999999999911,0.0,True,1
2023-09-11 03:45:00-04:00,LPL,LONG,1.0725,1.0755,1.07,111140,London,Monday,3,1.0725,2023,9,WIN,1.07695,2023-09-11 04:00:00-04:00,0.004450000000000065,556.2500000000081,3.5,552.7500000000081,1,0.00495000000000001,0.0,True,1
2023-09-11 05:00:00-04:00,PML,LONG,1.0727,1.0756999999999999,1.0702,111145,London,Monday,5,1.0727,2023,9,WIN,1.0773000000000001,2023-09-11 05:15:00-04:00,0.0046000000000001595,575.0000000000199,3.5,571.5000000000199,1,0.0051000000000001044,0.0,True,1
2023-09-11 05:15:00-04:00,PMH,SHORT,1.0782,1.0752000000000002,1.0807,111146,London,Monday,5,1.0782,2023,9,WIN,1.07315,2023-09-11 05:30:00-04:00,0.005049999999999999,631.2499999999999,3.5,627.7499999999999,1,0.005549999999999944,0.0,True,1
2023-09-12 05:00:00-04:00,PML,LONG,1.0718,1.0748,1.0693000000000001,111237,London,Tuesday,5,1.0718,2023,9,WIN,1.0766,2023-09-12 05:15:00-04:00,0.0047999999999999154,599.9999999999894,3.5,596.4999999999894,1,0.00529999999999986,0.0,True,1
2023-09-12 05:15:00-04:00,PMH,SHORT,1.07725,1.0742500000000001,1.07975,111238,London,Tuesday,5,1.07725,2023,9,WIN,1.0726499999999999,2023-09-12 05:30:00-04:00,0.0046000000000001595,575.0000000000199,3.5,571.5000000000199,1,0.0051000000000001044,0.00014999999999987246,True,1
2023-09-13 03:15:00-04:00,LPL,LONG,1.07375,1.0767499999999999,1.07125,111322,London,Wednesday,3,1.07375,2023,9,WIN,1.0788,2023-09-13 03:30:00-04:00,0.005049999999999999,631.2499999999999,3.5,627.7499999999999,1,0.005549999999999944,0.0,True,1
2023-09-13 04:45:00-04:00,PML,LONG,1.07345,1.07645,1.07095,111328,London,Wednesday,4,1.07345,2023,9,WIN,1.0829,2023-09-13 05:00:00-04:00,0.009449999999999958,1181.2499999999948,3.5,1177.7499999999948,1,0.009949999999999903,0.0,True,1
2023-09-13 05:30:00-04:00,PMH,SHORT,1.093,1.09,1.0955,111331,London,Wednesday,5,1.093,2023,9,WIN,1.07365,2023-09-13 05:45:00-04:00,0.01934999999999998,2418.7499999999973,3.5,2415.2499999999973,1,0.019849999999999923,0.0,True,1
2023-09-14 04:45:00-04:00,PMH,SHORT,1.07855,1.07555,1.0810499999999998,111420,London,Thursday,4,1.07855,2023,9,WIN,1.0736999999999999,2023-09-14 05:00:00-04:00,0.004850000000000021,606.2500000000026,3.5,602.7500000000026,1,0.005349999999999966,0.0046000000000001595,True,1
2023-09-14 05:00:00-04:00,PML,LONG,1.0732,1.0761999999999998,1.0707,111421,London,Thursday,5,1.0732,2023,9,WIN,1.07765,2023-09-14 05:15:00-04:00,0.004450000000000065,556.2500000000081,3.5,552.7500000000081,1,0.00495000000000001,9.999999999998899e-05,True,1
2023-09-15 03:15:00-04:00,LPL,LONG,1.06465,1.06765,1.0621500000000001,111506,London,Friday,3,1.06465,2023,9,WIN,1.0697,2023-09-15 03:30:00-04:00,0.005049999999999999,631.2499999999999,3.5,627.7499999999999,1,0.005549999999999944,0.0,True,1
2023-09-15 03:45:00-04:00,LPH,SHORT,1.071,1.068,1.0735,111508,London,Friday,3,1.071,2023,9,WIN,1.0668,2023-09-15 04:00:00-04:00,0.0041999999999999815,524.9999999999977,3.5,521.4999999999977,1,0.0046999999999999265,0.009300000000000086,True,1
2023-09-15 04:45:00-04:00,PML,LONG,1.06625,1.0692499999999998,1.06375,111512,London,Friday,4,1.06625,2023,9,WIN,1.0703500000000001,2023-09-15 05:00:00-04:00,0.004100000000000215,512.5000000000268,3.5,509.00000000002683,1,0.0046000000000001595,0.0,True,1
2023-09-15 05:00:00-04:00,PMH,SHORT,1.07105,1.0680500000000002,1.07355,111513,London,Friday,5,1.07105,2023,9,WIN,1.0666499999999999,2023-09-15 05:15:00-04:00,0.0044000000000001815,550.0000000000227,3.5,546.5000000000227,1,0.0049000000000001265,0.0,True,1
2023-09-18 03:15:00-04:00,LPH,SHORT,1.07195,1.06895,1.07445,111598,London,Monday,3,1.07195,2023,9,WIN,1.0666,2023-09-18 03:30:00-04:00,0.005349999999999966,668.7499999999957,3.5,665.2499999999957,1,0.005849999999999911,0.0,True,1
2023-09-18 03:30:00-04:00,LPL,LONG,1.06635,1.0693499999999998,1.06385,111599,London,Monday,3,1.06635,2023,9,WIN,1.06995,2023-09-18 03:45:00-04:00,0.0036000000000000476,450.00000000000597,3.5,446.50000000000597,1,0.0040999999999999925,0.00019999999999997797,True,1
2023-09-18 04:45:00-04:00,PML,LONG,1.06565,1.0686499999999999,1.06315,111604,London,Monday,4,1.06565,2023,9,WIN,1.0703,2023-09-18 05:00:00-04:00,0.004650000000000043,581.2500000000053,3.5,577.7500000000053,1,0.005149999999999988,0.0,True,1
2023-09-18 05:00:00-04:00,PMH,SHORT,1.0708,1.0678,1.0733,111605,London,Monday,5,1.0708,2023,9,WIN,1.06725,2023-09-18 05:15:00-04:00,0.003549999999999942,443.7499999999928,3.5,440.2499999999928,1,0.004049999999999887,0.00039999999999995595,True,1
2023-09-19 03:30:00-04:00,LPL,LONG,1.0717,1.0747,1.0692000000000002,111691,London,Tuesday,3,1.0717,2023,9,WIN,1.08195,2023-09-19 03:45:00-04:00,0.01024999999999987,1281.2499999999839,3.5,1277.7499999999839,1,0.010749999999999815,0.0,True,1
2023-09-19 03:45:00-04:00,LPH,SHORT,1.0817,1.0787000000000002,1.0842,111692,London,Tuesday,3,1.0817,2023,9,WIN,1.07335,2023-09-19 04:00:00-04:00,0.00835000000000008,1043.75000000001,3.5,1040.25000000001,1,0.008850000000000025,0.0,True,1
2023-09-19 04:45:00-04:00,PML,LONG,1.07255,1.0755499999999998,1.07005,111696,London,Tuesday,4,1.07255,2023,9,WIN,1.07695,2023-09-19 05:00:00-04:00,0.0044000000000001815,550.0000000000227,3.5,546.5000000000227,1,0.0049000000000001265,0.00014999999999987246,True,1
2023-09-19 05:00:00-04:00,PMH,SHORT,1.07765,1.07465,1.08015,111697,London,Tuesday,5,1.07765,2023,9,WIN,1.0728,2023-09-19 05:30:00-04:00,0.004850000000000021,606.2500000000026,3.5,602.7500000000026,2,0.005349999999999966,0.0,True,1
2023-09-20 03:15:00-04:00,LPL,LONG,1.07135,1.07435,1.06885,111782,London,Wednesday,3,1.07135,2023,9,WIN,1.0772000000000002,2023-09-20 03:30:00-04:00,0.005850000000000133,731.2500000000166,3.5,727.7500000000166,1,0.006350000000000078,0.0,True,1
2023-09-20 03:30:00-04:00,LPH,SHORT,1.0776,1.0746,1.0800999999999998,111783,London,Wednesday,3,1.0776,2023,9,WIN,1.0734,2023-09-20 03:45:00-04:00,0.0041999999999999815,524.9999999999977,3.5,521.4999999999977,1,0.0046999999999999265,0.0,True,1
2023-09-20 05:00:00-04:00,PMH,SHORT,1.079,1.076,1.0815,111789,London,Wednesday,5,1.079,2023,9,WIN,1.07395,2023-09-20 05:15:00-04:00,0.005049999999999999,631.2499999999999,3.5,627.7499999999999,1,0.005549999999999944,0.0,True,1
2023-09-20 05:15:00-04:00,PML,LONG,1.07335,1.07635,1.07085,111790,London,Wednesday,5,1.07335,2023,9,WIN,1.0784500000000001,2023-09-20 05:45:00-04:00,0.0051000000000001044,637.5000000000131,3.5,634.0000000000131,2,0.005600000000000049,0.0,True,1
2023-09-21 04:00:00-04:00,LPH,SHORT,1.0736,1.0706000000000002,1.0761,111877,London,Thursday,4,1.0736,2023,9,WIN,1.0701,2023-09-21 04:15:00-04:00,0.0035000000000000586,437.50000000000733,3.5,434.00000000000733,1,0.0040000000000000036,0.0014999999999998348,True,1
2023-09-21 04:45:00-04:00,PML,LONG,1.06915,1.07215,1.06665,111880,London,Thursday,4,1.06915,2023,9,WIN,1.07365,2023-09-21 05:45:00-04:00,0.0044999999999999485,562.4999999999935,3.5,558.9999999999935,4,0.004999999999999893,0.0001500000000000945,True,1
2023-09-21 05:15:00-04:00,PMH,SHORT,1.07035,1.06735,1.0728499999999999,111882,London,Thursday,5,1.07035,2023,9,LOSS,1.0728499999999999,2023-09-21 05:45:00-04:00,-0.0024999999999999467,-312.49999999999335,3.5,-315.99999999999335,2,0.0013499999999999623,0.0038000000000000256,False,1
2023-09-22 03:15:00-04:00,LPL,LONG,1.06865,1.07165,1.0661500000000002,111966,London,Friday,3,1.06865,2023,9,WIN,1.0731000000000002,2023-09-22 03:30:00-04:00,0.004450000000000065,556.2500000000081,3.5,552.7500000000081,1,0.00495000000000001,0.0025000000000001688,True,1
2023-09-22 04:45:00-04:00,PML,LONG,1.0678,1.0708,1.0653000000000001,111972,London,Friday,4,1.0678,2023,9,WIN,1.073,2023-09-22 05:00:00-04:00,0.005199999999999871,649.999999999984,3.5,646.499999999984,1,0.005699999999999816,0.0,True,1
2023-09-22 05:00:00-04:00,PMH,SHORT,1.0735,1.0705,1.0759999999999998,111973,London,Friday,5,1.0735,2023,9,WIN,1.06785,2023-09-22 05:15:00-04:00,0.005649999999999933,706.2499999999916,3.5,702.7499999999916,1,0.006149999999999878,0.0,True,1
2023-09-25 03:15:00-04:00,LPL,LONG,1.06805,1.0710499999999998,1.06555,112058,London,Monday,3,1.06805,2023,9,WIN,1.0722,2023-09-25 04:00:00-04:00,0.004150000000000098,518.7500000000123,3.5,515.2500000000123,3,0.004650000000000043,0.0010499999999999954,True,1
2023-09-25 04:00:00-04:00,LPH,SHORT,1.0692,1.0662,1.0716999999999999,112061,London,Monday,4,1.0692,2023,9,LOSS,1.0716999999999999,2023-09-25 04:15:00-04:00,-0.0024999999999999467,-312.49999999999335,3.5,-315.99999999999335,1,0.0024999999999999467,0.0027000000000001467,False,1
2023-09-25 04:45:00-04:00,PML,LONG,1.06615,1.0691499999999998,1.06365,112064,London,Monday,4,1.06615,2023,9,WIN,1.0712000000000002,2023-09-25 05:00:00-04:00,0.005050000000000221,631.2500000000276,3.5,627.7500000000276,1,0.005550000000000166,0.0,True,1
2023-09-25 07:30:00-04:00,PMH,SHORT,1.0771,1.0741,1.0796,112075,London,Monday,7,1.0771,2023,9,WIN,1.06725,2023-09-25 07:45:00-04:00,0.009849999999999914,1231.2499999999893,3.5,1227.7499999999893,1,0.01034999999999986,0.0,True,1
